	addr	pc	x	y
129	('103', 'HENDERSON CRES', 'BUKIT MERAH')	150103	103.821454	1.289733
130	('103', 'HOUGANG AVE 1', 'HOUGANG')	530103	103.890514	1.3552879999999998
131	('103', 'JLN RAJAH', 'KALLANG/WHAMPOA')	321103	103.85304599999999	1.327459
132	('103', 'JURONG EAST ST 13', 'JURONG EAST')	600103	103.73803000000001	1.3367440000000002
133	('103', 'LENGKONG TIGA', 'BEDOK')	410103	103.91054100000001	1.325877
134	('103', 'PASIR RIS ST 12', 'PASIR RIS')	510103	103.95824300000001	1.367731
135	('103', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350103	103.869624	1.334367
136	('103', 'RIVERVALE WALK', 'SENGKANG')	540103	103.90142	1.382897
137	('103', 'SERANGOON NTH AVE 1', 'SERANGOON')	550103	103.87009300000001	1.370707
138	('103', 'SPOTTISWOODE PK RD', 'BUKIT MERAH')	080103	103.835387	1.274559
139	('103', 'TAMPINES ST 11', 'TAMPINES')	520103	103.946128	1.347673
140	('103', 'TECK WHYE LANE', 'CHOA CHU KANG')	680103	103.753535	1.377148
141	('103', 'TOWNER RD', 'KALLANG/WHAMPOA')	322103	103.861733	1.320802
142	('103', 'WOODLANDS ST 13', 'WOODLANDS')	730103	103.78102700000001	1.4366459999999999
143	('103', 'YISHUN RING RD', 'YISHUN')	760103	103.82896099999999	1.431898
144	('103A', 'DEPOT RD', 'BUKIT MERAH')	101103	103.813317	1.280802
145	('103A', 'EDGEFIELD PLAINS', 'PUNGGOL')	821103	103.905	1.3981270000000001
146	('103B', 'DEPOT RD', 'BUKIT MERAH')	102103	103.813096	1.280807
147	('103B', 'EDGEFIELD PLAINS', 'PUNGGOL')	822103	103.904625	1.397893
148	('103C', 'EDGEFIELD PLAINS', 'PUNGGOL')	823103	103.90445799999999	1.397376
149	('104', 'ALJUNIED CRES', 'GEYLANG')	380104	103.88274799999999	1.320039
150	('104', 'BEDOK NTH AVE 4', 'BEDOK')	460104	103.936426	1.333279
151	('104', 'BEDOK RESERVOIR RD', 'BEDOK')	470104	103.90983100000001	1.329125
152	('104', 'BISHAN ST 12', 'BISHAN')	570104	103.848076	1.345734
153	('104', 'BT BATOK CTRL', 'BUKIT BATOK')	650104	103.747422	1.3490090000000001
154	('104', 'BT PURMEI RD', 'BUKIT MERAH')	090104	103.82559499999999	1.272473
155	('104', 'CLEMENTI ST 14', 'CLEMENTI')	120104	103.76913499999999	1.323034
156	('104', 'GANGSA RD', 'BUKIT PANJANG')	670104	103.767948	1.37876
157	('104', 'HENDERSON CRES', 'BUKIT MERAH')	150104	103.821481	1.289372
158	('104', 'HOUGANG AVE 1', 'HOUGANG')	530104	103.890336	1.3547850000000001
159	('104', 'JLN DUSUN', 'KALLANG/WHAMPOA')	320104	103.844206	1.3284559999999999
160	('104', 'JLN RAJAH', 'KALLANG/WHAMPOA')	321104	103.85355600000001	1.327915
161	('104', 'JURONG EAST ST 13', 'JURONG EAST')	600104	103.73763000000001	1.336618
162	('104', 'LENGKONG TIGA', 'BEDOK')	410104	103.90983299999999	1.32592
163	('104', 'PASIR RIS ST 12', 'PASIR RIS')	510104	103.95859300000001	1.3679629999999998
164	('104', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350104	103.86905	1.3341889999999998
165	('104', 'RIVERVALE WALK', 'SENGKANG')	540104	103.90071	1.382577
166	('104', 'SERANGOON NTH AVE 1', 'SERANGOON')	550104	103.871245	1.3705459999999998
167	('104', 'SPOTTISWOODE PK RD', 'BUKIT MERAH')	080104	103.834935	1.27437
168	('104', 'TAMPINES ST 11', 'TAMPINES')	520104	103.946435	1.3471959999999998
169	('104', 'TECK WHYE LANE', 'CHOA CHU KANG')	680104	103.75309200000001	1.377086
170	('104', 'TOWNER RD', 'KALLANG/WHAMPOA')	322104	103.861103	1.319942
171	('104', 'WHAMPOA DR', 'KALLANG/WHAMPOA')	323104	103.853453	1.320686
172	('104', 'WOODLANDS ST 13', 'WOODLANDS')	730104	103.781391	1.436511
173	('104A', 'ANG MO KIO ST 11', 'ANG MO KIO')	560104	103.83919300000001	1.371491
174	('104A', 'DEPOT RD', 'BUKIT MERAH')	101104	103.81238499999999	1.280511
175	('104A', 'EDGEFIELD PLAINS', 'PUNGGOL')	821104	103.905022	1.396792
176	('104B', 'ANG MO KIO ST 11', 'ANG MO KIO')	561104	103.838305	1.371543
177	('104B', 'DEPOT RD', 'BUKIT MERAH')	102104	103.812122	1.280538
178	('104B', 'EDGEFIELD PLAINS', 'PUNGGOL')	822104	103.905484	1.396641
179	('105', 'ALJUNIED CRES', 'GEYLANG')	380105	103.88288100000001	1.3194540000000001
180	('105', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560105	103.837764	1.372207
181	('105', 'BEDOK NTH AVE 4', 'BEDOK')	460105	103.93666400000001	1.33375
182	('105', 'BEDOK RESERVOIR RD', 'BEDOK')	470105	103.909199	1.3290819999999999
183	('105', 'BISHAN ST 12', 'BISHAN')	570105	103.847504	1.345785
184	('105', 'BT BATOK CTRL', 'BUKIT BATOK')	651105	103.746675	1.348638
185	('105', 'BT PURMEI RD', 'BUKIT MERAH')	090105	103.82476899999999	1.272501
186	('105', 'CLEMENTI ST 12', 'CLEMENTI')	120105	103.769778	1.322726
187	('105', 'DEPOT RD', 'BUKIT MERAH')	100105	103.812383	1.280907
188	('105', 'GANGSA RD', 'BUKIT PANJANG')	670105	103.767786	1.378407
189	('105', 'HENDERSON CRES', 'BUKIT MERAH')	150105	103.82252700000001	1.290144
190	('105', 'JLN RAJAH', 'KALLANG/WHAMPOA')	320105	103.85383	1.3285930000000001
191	('105', 'JURONG EAST ST 13', 'JURONG EAST')	600105	103.738197	1.33723
192	('105', 'LENGKONG TIGA', 'BEDOK')	410105	103.910117	1.3256459999999999
193	('105', 'PASIR RIS ST 12', 'PASIR RIS')	510105	103.95772099999999	1.368367
194	('105', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350105	103.868728	1.334363
195	('105', 'RIVERVALE WALK', 'SENGKANG')	540105	103.90069100000001	1.382283
196	('105', 'SERANGOON NTH AVE 1', 'SERANGOON')	550105	103.870067	1.37026
197	('105', 'SIMEI ST 1', 'TAMPINES')	520105	103.95044200000001	1.3411309999999999
198	('105', 'TAMPINES ST 11', 'TAMPINES')	521105	103.947348	1.348107
199	('105', 'TECK WHYE LANE', 'CHOA CHU KANG')	680105	103.752854	1.3776
200	('105', 'TOWNER RD', 'KALLANG/WHAMPOA')	321105	103.861231	1.320674
201	('105', 'WOODLANDS ST 13', 'WOODLANDS')	730105	103.781357	1.436863
202	('105A', 'EDGEFIELD PLAINS', 'PUNGGOL')	821105	103.90581	1.396929
203	('105B', 'EDGEFIELD PLAINS', 'PUNGGOL')	822105	103.906062	1.397406
204	('105C', 'EDGEFIELD PLAINS', 'PUNGGOL')	823105	103.90570500000001	1.397757
205	('105D', 'EDGEFIELD PLAINS', 'PUNGGOL')	824105	103.905259	1.397326
206	('106', 'ALJUNIED CRES', 'GEYLANG')	380106	103.882975	1.319059
207	('106', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560106	103.83734799999999	1.372032
208	('106', 'BEDOK NTH AVE 4', 'BEDOK')	460106	103.93689499999999	1.334414
209	('106', 'BEDOK RESERVOIR RD', 'BEDOK')	470106	103.90915600000001	1.3295290000000002
210	('106', 'BISHAN ST 12', 'BISHAN')	570106	103.848042	1.346034
211	('106', 'BT BATOK CTRL', 'BUKIT BATOK')	650106	103.746985	1.348176
212	('106', 'BT PURMEI RD', 'BUKIT MERAH')	090106	103.825441	1.273016
213	('106', 'GANGSA RD', 'BUKIT PANJANG')	670106	103.76753000000001	1.3778059999999999
214	('106', 'HENDERSON CRES', 'BUKIT MERAH')	150106	103.822276	1.289727
215	('106', 'HOUGANG AVE 1', 'HOUGANG')	530106	103.890596	1.354265
216	('106', 'JLN DUSUN', 'KALLANG/WHAMPOA')	320106	103.844625	1.32866
217	('106', 'JLN RAJAH', 'KALLANG/WHAMPOA')	321106	103.854513	1.328524
218	('106', 'JURONG EAST ST 13', 'JURONG EAST')	600106	103.737601	1.337281
219	('106', 'LENGKONG TIGA', 'BEDOK')	410106	103.90988399999999	1.325353
220	('106', 'PASIR RIS ST 12', 'PASIR RIS')	510106	103.95740699999999	1.368074
221	('106', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350106	103.868349	1.33394
222	('106', 'RIVERVALE WALK', 'SENGKANG')	540106	103.90029100000001	1.382452
223	('106', 'SERANGOON NTH AVE 1', 'SERANGOON')	550106	103.870972	1.370244
224	('106', 'SIMEI ST 1', 'TAMPINES')	520106	103.95057299999999	1.341652
225	('106', 'SPOTTISWOODE PK RD', 'BUKIT MERAH')	080106	103.834071	1.2735969999999999
226	('106', 'TAMPINES ST 11', 'TAMPINES')	521106	103.947437	1.34756
227	('106', 'TECK WHYE LANE', 'CHOA CHU KANG')	680106	103.753118	1.377964
228	('106', 'TOWNER RD', 'KALLANG/WHAMPOA')	322106	103.861091	1.321145
229	('106', 'WOODLANDS ST 13', 'WOODLANDS')	730106	103.782219	1.436778
230	('106', 'YISHUN RING RD', 'YISHUN')	760106	103.827508	1.431912
231	('106A', 'DEPOT RD', 'BUKIT MERAH')	101106	103.811064	1.280598
232	('106A', 'PUNGGOL FIELD', 'PUNGGOL')	821106	103.90853100000001	1.39668
233	('106B', 'DEPOT RD', 'BUKIT MERAH')	102106	103.810781	1.280717
234	('106B', 'PUNGGOL FIELD', 'PUNGGOL')	822106	103.908046	1.397102
235	('106C', 'PUNGGOL FIELD', 'PUNGGOL')	823106	103.90759	1.397473
236	('106D', 'PUNGGOL FIELD', 'PUNGGOL')	824106	103.907374	1.3976629999999999
237	('107', 'ALJUNIED CRES', 'GEYLANG')	380107	103.884469	1.318957
238	('107', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560107	103.837455	1.371372
239	('107', 'BEDOK NTH RD', 'BEDOK')	460107	103.936127	1.332291
240	('107', 'BEDOK RESERVOIR RD', 'BEDOK')	470107	103.908951	1.3298729999999999
241	('107', 'BISHAN ST 12', 'BISHAN')	570107	103.847794	1.346438
242	('107', 'BT BATOK WEST AVE 6', 'BUKIT BATOK')	650107	103.746782	1.347849
243	('107', 'BT PURMEI RD', 'BUKIT MERAH')	090107	103.82463800000001	1.273118
244	('107', 'DEPOT RD', 'BUKIT MERAH')	100107		
245	('107', 'GANGSA RD', 'BUKIT PANJANG')	670107	103.766805	1.378243
246	('107', 'JLN BT MERAH', 'BUKIT MERAH')	161107	103.825529	1.279876
247	('107', 'JLN RAJAH', 'KALLANG/WHAMPOA')	320107	103.855	1.327948
248	('107', 'JURONG EAST ST 13', 'JURONG EAST')	600107	103.737701	1.337675
249	('107', 'LENGKONG TIGA', 'BEDOK')	410107	103.91018000000001	1.325035
250	('107', 'LOR 1 TOA PAYOH', 'TOA PAYOH')	310107	103.847465	1.341248
251	('107', 'PASIR RIS ST 12', 'PASIR RIS')	510107	103.957279	1.367705
252	('107', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350107	103.868487	1.334722
253	('107', 'RIVERVALE WALK', 'SENGKANG')	540107	103.900329	1.383051
254	('107', 'SERANGOON NTH AVE 1', 'SERANGOON')	550107	103.870068	1.369891
255	('107', 'SIMEI ST 1', 'TAMPINES')	520107	103.950322	1.3420299999999998
256	('107', 'TAMPINES ST 11', 'TAMPINES')	521107	103.947972	1.348374
257	('107', 'TECK WHYE LANE', 'CHOA CHU KANG')	680107	103.75350300000001	1.3781079999999999
258	('107', 'TOWNER RD', 'KALLANG/WHAMPOA')	321107	103.860021	1.319701
259	('107', 'WOODLANDS ST 13', 'WOODLANDS')	730107	103.782219	1.4373790000000002
260	('107', 'YISHUN RING RD', 'YISHUN')	760107	103.827026	1.432642
261	('107A', 'EDGEFIELD PLAINS', 'PUNGGOL')	821107	103.90679399999999	1.397147
262	('107B', 'EDGEFIELD PLAINS', 'PUNGGOL')	822107	103.907149	1.396884
263	('107C', 'EDGEFIELD PLAINS', 'PUNGGOL')	823107	103.907595	1.396562
264	('107D', 'EDGEFIELD PLAINS', 'PUNGGOL')	824107	103.90793000000001	1.396268
265	('108', 'ALJUNIED CRES', 'GEYLANG')	380108	103.885212	1.319069
266	('108', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560108	103.83805799999999	1.3709930000000001
267	('108', 'BEDOK NTH RD', 'BEDOK')	460108	103.93606700000001	1.332729
268	('108', 'BEDOK RESERVOIR RD', 'BEDOK')	470108	103.909245	1.33025
269	('108', 'BISHAN ST 12', 'BISHAN')	570108	103.84735	1.346584
270	('108', 'BT BATOK WEST AVE 6', 'BUKIT BATOK')	650108	103.74673100000001	1.347428
271	('108', 'BT PURMEI RD', 'BUKIT MERAH')	090108	103.825558	1.273379
272	"('108', ""C'WEALTH CRES"", 'QUEENSTOWN')"	140108	103.79895	1.307497
273	('108', 'GANGSA RD', 'BUKIT PANJANG')	670108	103.76734300000001	1.377513
274	('108', 'HOUGANG AVE 1', 'HOUGANG')	530108	103.889696	1.352903
275	('108', 'JLN BT MERAH', 'BUKIT MERAH')	160108	103.825854	1.279042
276	('108', 'JLN RAJAH', 'KALLANG/WHAMPOA')	320108	103.85554599999999	1.328389
277	('108', 'JURONG EAST ST 13', 'JURONG EAST')	600108	103.736971	1.3382450000000001
278	('108', 'LENGKONG TIGA', 'BEDOK')	410108	103.91007900000001	1.324538
279	('108', 'LOR 1 TOA PAYOH', 'TOA PAYOH')	310108	103.847404	1.3415569999999999
280	('108', 'MCNAIR RD', 'KALLANG/WHAMPOA')	321108	103.859569	1.321943
281	('108', 'PASIR RIS ST 12', 'PASIR RIS')	510108	103.95685999999999	1.3674549999999999
282	('108', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350108	103.86774399999999	1.335066
283	('108', 'RIVERVALE WALK', 'SENGKANG')	540108	103.89972900000001	1.3828200000000002
284	('108', 'SERANGOON NTH AVE 1', 'SERANGOON')	550108	103.870813	1.369901
285	('108', 'SIMEI ST 1', 'TAMPINES')	520108	103.950965	1.342959
286	('108', 'TAMPINES ST 11', 'TAMPINES')	521108	103.948348	1.347864
287	('108', 'TECK WHYE LANE', 'CHOA CHU KANG')	680108	103.753049	1.378307
288	('108', 'WOODLANDS ST 13', 'WOODLANDS')	730108	103.78128000000001	1.437241
289	('108', 'YISHUN RING RD', 'YISHUN')	760108	103.828662	1.432324
290	('108B', 'MCNAIR RD', 'KALLANG/WHAMPOA')	323108	103.859063	1.3201180000000001
291	('108C', 'MCNAIR RD', 'KALLANG/WHAMPOA')	324108	103.859538	1.319893
292	('109', 'ALJUNIED CRES', 'GEYLANG')	380109	103.884272	1.319395
293	('109', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560109	103.837859	1.370185
294	('109', 'BEDOK NTH RD', 'BEDOK')	460109	103.935086	1.3321180000000001
295	('109', 'BEDOK RESERVOIR RD', 'BEDOK')	470109	103.909748	1.329899
296	('109', 'BISHAN ST 12', 'BISHAN')	570109	103.847837	1.346747
297	('109', 'BT BATOK WEST AVE 6', 'BUKIT BATOK')	650109	103.746074	1.347058
298	('109', 'BT PURMEI RD', 'BUKIT MERAH')	090109	103.825041	1.273976
299	"('109', ""C'WEALTH CRES"", 'QUEENSTOWN')"	140109	103.79901	1.307265
300	('109', 'CLEMENTI ST 11', 'CLEMENTI')	120109	103.77076	1.322177
301	('109', 'GANGSA RD', 'BUKIT PANJANG')	670109	103.76776600000001	1.377363
302	('109', 'HOUGANG AVE 1', 'HOUGANG')	530109	103.889422	1.355309
303	('109', 'JLN BT MERAH', 'BUKIT MERAH')	160109	103.826002	1.279474
304	('109', 'JURONG EAST ST 13', 'JURONG EAST')	600109	103.73593699999999	1.3383450000000001
305	('109', 'LENGKONG TIGA', 'BEDOK')	410109	103.910798	1.324606
306	('109', 'LOR 1 TOA PAYOH', 'TOA PAYOH')	310109	103.846239	1.3412629999999999
307	('109', 'MCNAIR RD', 'KALLANG/WHAMPOA')	320109	103.859258	1.321741
308	('109', 'PASIR RIS ST 11', 'PASIR RIS')	510109	103.956	1.3682809999999999
309	('109', 'POTONG PASIR AVE 1', 'TOA PAYOH')	350109	103.867649	1.334674
310	('109', 'RIVERVALE WALK', 'SENGKANG')	540109	103.899506	1.383222
311	('109', 'SERANGOON NTH AVE 1', 'SERANGOON')	550109	103.870221	1.369427
312	('109', 'SIMEI ST 1', 'TAMPINES')	520109	103.95006	1.342254
313	('109', 'SPOTTISWOODE PK RD', 'BUKIT MERAH')	080109	103.836694	1.2740360000000002
314	('109', 'TAMPINES ST 11', 'TAMPINES')	521109	103.948699	1.347429
315	('109', 'TECK WHYE LANE', 'CHOA CHU KANG')	680109	103.751876	1.3786370000000001
316	('109', 'WHAMPOA RD', 'KALLANG/WHAMPOA')	321109	103.855701	1.327159
317	('109', 'WOODLANDS ST 13', 'WOODLANDS')	730109	103.781032	1.437319
318	('109', 'YISHUN RING RD', 'YISHUN')	760109	103.82847199999999	1.432763
319	('109A', 'DEPOT RD', 'BUKIT MERAH')	101109	103.80947900000001	1.280967
320	('109A', 'EDGEDALE PLAINS', 'PUNGGOL')	821109	103.909834	1.394702
321	('109B', 'DEPOT RD', 'BUKIT MERAH')	102109	103.809253	1.281038
322	('109B', 'EDGEDALE PLAINS', 'PUNGGOL')	822109	103.909545	1.39496
323	('109C', 'EDGEDALE PLAINS', 'PUNGGOL')	823109	103.909295	1.395266
324	('109D', 'EDGEDALE PLAINS', 'PUNGGOL')	824109	103.908725	1.395641
325	('10A', 'BOON TIONG RD', 'BUKIT MERAH')	160010	103.829499	1.2863879999999999
326	('10B', 'BEDOK STH AVE 2', 'BEDOK')	461010	103.936174	1.32234
327	('10B', 'BOON TIONG RD', 'BUKIT MERAH')	164010	103.829123	1.286329
328	('10B', 'LOR 7 TOA PAYOH', 'TOA PAYOH')	312010	103.85842	1.337274
329	('10C', 'BEDOK STH AVE 2', 'BEDOK')	462010	103.936185	1.322022
330	('10D', 'BEDOK STH AVE 2', 'BEDOK')	463010	103.936386	1.3216709999999998
331	('10E', 'BEDOK STH AVE 2', 'BEDOK')	464010	103.936981	1.3215
332	('10F', 'BEDOK STH AVE 2', 'BEDOK')	465010	103.937088	1.322125
333	('11', 'CANTONMENT CL', 'BUKIT MERAH')	080011	103.839704	1.274477
334	('11', 'CHAI CHEE RD', 'BEDOK')	460011	103.924706	1.326889
335	('11', 'EUNOS CRES', 'GEYLANG')	400011	103.904596	1.321835
336	('11', 'FARRER PK RD', 'KALLANG/WHAMPOA')	210011	103.852019	1.3124280000000002
337	('11', 'GHIM MOH RD', 'QUEENSTOWN')			
338	('11', 'HAIG RD', 'GEYLANG')	430011	103.896609	1.314933
339	('11', 'HOLLAND DR', 'QUEENSTOWN')	271011	103.794033	1.309056
340	('11', 'JLN BATU', 'KALLANG/WHAMPOA')	431011	103.882548	1.3018239999999999
341	('11', 'JLN BT MERAH', 'BUKIT MERAH')	150011	103.80887299999999	1.286761
342	('11', 'JOO SENG RD', 'TOA PAYOH')	360011	103.880713	1.335075
343	('11', 'LOR 8 TOA PAYOH', 'TOA PAYOH')	310011	103.85904599999999	1.337189
344	('11', 'MARSILING DR', 'WOODLANDS')	730011	103.777939	1.440453
345	('11', 'PINE CL', 'GEYLANG')	391011	103.882706	1.308094
346	('11', 'REDHILL CL', 'BUKIT MERAH')	151011	103.816275	1.285421
347	('11', 'SHORT ST', 'CENTRAL AREA')			
348	"('11', ""ST. GEORGE'S RD"", 'KALLANG/WHAMPOA')"	320011	103.863223	1.322857
349	('11', 'TECK WHYE LANE', 'CHOA CHU KANG')	680011	103.754912	1.379788
350	('11', 'TOH YI DR', 'BUKIT TIMAH')	590011	103.772502	1.338028
351	('11', 'UPP BOON KENG RD', 'KALLANG/WHAMPOA')	380011	103.870644	1.314142
352	('110', 'ALJUNIED CRES', 'GEYLANG')	380110	103.884272	1.3199530000000002
353	('110', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560110	103.83735300000001	1.370444
354	('110', 'BEDOK NTH RD', 'BEDOK')	460110	103.934975	1.3325049999999998
355	('110', 'BEDOK RESERVOIR RD', 'BEDOK')	470110	103.910309	1.330157
356	('110', 'BISHAN ST 12', 'BISHAN')	570110	103.847759	1.3474780000000002
357	('110', 'BT BATOK WEST AVE 6', 'BUKIT BATOK')	650110	103.74579	1.347523
358	('110', 'BT MERAH VIEW', 'BUKIT MERAH')	150110	103.822951	1.2873569999999999
359	('110', 'BT PURMEI RD', 'BUKIT MERAH')	090110	103.826964	1.2738129999999999
360	"('110', ""C'WEALTH CRES"", 'QUEENSTOWN')"	141110	103.798949	1.3070620000000002
361	('110', 'CLEMENTI ST 13', 'CLEMENTI')	120110	103.77076600000001	1.3228010000000001
362	('110', 'DEPOT RD', 'BUKIT MERAH')	100110	103.809477	1.281332
363	('110', 'GANGSA RD', 'BUKIT PANJANG')	670110	103.76799100000001	1.3779430000000001
364	('110', 'HOUGANG AVE 1', 'HOUGANG')	530110	103.889438	1.354585
365	('110', 'JURONG EAST ST 13', 'JURONG EAST')	600110	103.736345	1.338933
366	('110', 'LENGKONG TIGA', 'BEDOK')	410110	103.910747	1.323858
367	('110', 'LOR 1 TOA PAYOH', 'TOA PAYOH')	310110	103.846561	1.341525
368	('110', 'MCNAIR RD', 'KALLANG/WHAMPOA')	320110	103.858869	1.322047
369	('110', 'PASIR RIS ST 11', 'PASIR RIS')	510110	103.95619599999999	1.368776
370	('110', 'RIVERVALE WALK', 'SENGKANG')	540110	103.900058	1.383701
371	('110', 'SERANGOON NTH AVE 1', 'SERANGOON')	550110	103.87135699999999	1.369307
372	('110', 'SIMEI ST 1', 'TAMPINES')	520110	103.950261	1.3428200000000001
373	('110', 'SPOTTISWOODE PK RD', 'BUKIT MERAH')	081110	103.836402	1.273674
374	('110', 'TAMPINES ST 11', 'TAMPINES')	521110	103.949208	1.346982
375	('110', 'TECK WHYE LANE', 'CHOA CHU KANG')	680110	103.751898	1.37818
376	('110', 'WHAMPOA RD', 'KALLANG/WHAMPOA')	321110	103.855948	1.326961
377	('110', 'WOODLANDS ST 13', 'WOODLANDS')	730110	103.781391	1.437611
378	('110', 'YISHUN RING RD', 'YISHUN')	760110	103.828953	1.43374
379	('110A', 'PUNGGOL FIELD', 'PUNGGOL')	821110	103.909152	1.3961649999999999
380	('110B', 'PUNGGOL FIELD', 'PUNGGOL')	822110	103.90957399999999	1.395886
381	('110C', 'PUNGGOL FIELD', 'PUNGGOL')	823110	103.91	1.395553
382	('110D', 'PUNGGOL FIELD', 'PUNGGOL')	824110	103.91027700000001	1.395318
383	('111', 'ALJUNIED CRES', 'GEYLANG')	380111	103.884443	1.320392
384	('111', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560111	103.83701500000001	1.370882
385	('111', 'BEDOK NTH RD', 'BEDOK')	460111	103.935411	1.3314219999999999
386	('111', 'BEDOK RESERVOIR RD', 'BEDOK')	470111	103.910013	1.329974
387	('111', 'BISHAN ST 12', 'BISHAN')	570111	103.848221	1.347005
388	('111', 'BT BATOK WEST AVE 6', 'BUKIT BATOK')	650111	103.745954	1.348457
389	('111', 'BT MERAH VIEW', 'BUKIT MERAH')	150111	103.823619	1.286273
390	('111', 'BT PURMEI RD', 'BUKIT MERAH')	090111	103.827048	1.274346
391	"('111', ""C'WEALTH CRES"", 'QUEENSTOWN')"	140111	103.798573	1.3064120000000001
392	('111', 'CLEMENTI ST 13', 'CLEMENTI')	120111	103.770849	1.323185
393	('111', 'EDGEFIELD PLAINS', 'PUNGGOL')	820111	103.90665899999999	1.3968040000000002
394	('111', 'GANGSA RD', 'BUKIT PANJANG')	670111	103.768367	1.378081
395	('111', 'HO CHING RD', 'JURONG WEST')	610111	103.723276	1.334062
396	('111', 'HOUGANG AVE 1', 'HOUGANG')	530111	103.888432	1.3548959999999999
397	('111', 'JURONG EAST ST 13', 'JURONG EAST')	600111	103.735586	1.338739
398	('111', 'LENGKONG TIGA', 'BEDOK')	410111	103.91119300000001	1.3241479999999999
399	('111', 'LOR 1 TOA PAYOH', 'TOA PAYOH')	310111	103.845662	1.341273
400	('111', 'LOR 3 GEYLANG', 'KALLANG/WHAMPOA')	381111	103.873634	1.3122969999999998
401	('111', 'MCNAIR RD', 'KALLANG/WHAMPOA')	320111	103.858299	1.321242
402	('111', 'PASIR RIS ST 11', 'PASIR RIS')	510111	103.95643299999999	1.368167
403	('111', 'RIVERVALE WALK', 'SENGKANG')	540111	103.900582	1.384179
404	('111', 'SERANGOON NTH AVE 1', 'SERANGOON')	550111	103.870657	1.369049
405	('111', 'SIMEI ST 1', 'TAMPINES')	520111	103.949428	1.342468
406	('111', 'TAMPINES ST 11', 'TAMPINES')	521111	103.94743100000001	1.346919
407	('111', 'TECK WHYE LANE', 'CHOA CHU KANG')	680111	103.751923	1.377823
408	('111', 'WHAMPOA RD', 'KALLANG/WHAMPOA')	321111	103.856316	1.326746
409	('111', 'WOODLANDS ST 13', 'WOODLANDS')	730111	103.78227700000001	1.437805
410	('111', 'YISHUN RING RD', 'YISHUN')	760111	103.82849	1.433193
411	('111A', 'DEPOT RD', 'BUKIT MERAH')	101111	103.808823	1.28109
412	('111B', 'DEPOT RD', 'BUKIT MERAH')	102111	103.80851700000001	1.281264
413	('112', 'ALJUNIED CRES', 'GEYLANG')	380112	103.884878	1.320409
414	('112', 'ANG MO KIO AVE 4', 'ANG MO KIO')	560112	103.835629	1.371259
415	('112', 'BEDOK NTH RD', 'BEDOK')	460112	103.935411	1.331019
416	('112', 'BEDOK RESERVOIR RD', 'BEDOK')	470112	103.91048	1.329676
417	('112', 'BISHAN ST 12', 'BISHAN')	570112	103.849032	1.346791
418	('112', 'BT BATOK WEST AVE 6', 'BUKIT BATOK')	650112	103.745172	1.348171
419	('112', 'BT PURMEI RD', 'BUKIT MERAH')	090112	103.82579100000001	1.2745819999999999
420	"('112', ""C'WEALTH CRES"", 'QUEENSTOWN')"	140112	103.798088	1.306508
421	('112', 'CLEMENTI ST 13', 'CLEMENTI')	120112	103.769692	1.323345
422	('112', 'EDGEFIELD PLAINS', 'PUNGGOL')	820112	103.907043	1.396492
423	('112', 'HO CHING RD', 'JURONG WEST')	610112	103.723609	1.334028
424	('112', 'HOUGANG AVE 1', 'HOUGANG')	530112	103.888432	1.354371
425	('112', 'JURONG EAST ST 13', 'JURONG EAST')	600112	103.735653	1.339193
426	('112', 'LENGKONG TIGA', 'BEDOK')	410112	103.911345	1.323489
427	('112', 'LOR 1 TOA PAYOH', 'TOA PAYOH')	310112	103.845337	1.341539
428	('112', 'LOR 3 GEYLANG', 'KALLANG/WHAMPOA')	381112	103.873687	1.312051
429	('112', 'MCNAIR RD', 'KALLANG/WHAMPOA')	320112	103.85889399999999	1.321231
430	('112', 'PASIR RIS ST 11', 'PASIR RIS')	510112	103.95571	1.367712
431	('112', 'PENDING RD', 'BUKIT PANJANG')	670112	103.76865699999999	1.378451
432	('112', 'RIVERVALE WALK', 'SENGKANG')	540112	103.90146800000001	1.3834110000000002
433	('112', 'SERANGOON NTH AVE 1', 'SERANGOON')	550112	103.87168199999999	1.369316
434	('112', 'SIMEI ST 1', 'TAMPINES')	520112	103.94941700000001	1.342958
435	('112', 'TAMPINES ST 11', 'TAMPINES')	521112	103.94736999999999	1.346326
