pc,x,y,block,street_name,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1 ROOM,2 ROOM,3 ROOM,4 ROOM,5 ROOM,EXECUTIVE,MULTI GENERATION,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,town
560404,103.8546,1.361686,403B,FERNVALE LANE,22.0,2002.0,Y,N,N,N,N,N,SK,85.0,0.0,0.0,0.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
460404,103.934071,1.329428,403C,FERNVALE LANE,22.0,2003.0,Y,N,N,N,N,N,SK,85.0,0.0,0.0,0.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
651404,103.745314,1.365073,403D,FERNVALE LANE,25.0,2003.0,Y,N,N,N,N,N,SK,148.0,0.0,0.0,0.0,76.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
680404,103.738606,1.380017,404,ADMIRALTY LINK,15.0,1999.0,Y,N,N,N,N,N,SB,115.0,0.0,0.0,0.0,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
670404,103.767333,1.380761,404,ANG MO KIO AVE 10,12.0,1978.0,Y,N,N,Y,N,N,AMK,131.0,0.0,0.0,108.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
530404,103.895954,1.373925,404,BEDOK NTH AVE 3,11.0,1979.0,Y,N,N,Y,N,N,BD,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
640404,103.722383,1.353953,404,BT BATOK WEST AVE 7,14.0,1992.0,Y,N,N,N,N,N,BB,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
600404,103.749548,1.319749,404,CHOA CHU KANG AVE 3,11.0,1991.0,Y,N,N,N,N,N,CCK,83.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
550404,103.872469,1.347048,404,FAJAR RD,13.0,1988.0,Y,N,N,Y,N,N,BP,118.0,0.0,0.0,0.0,88.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
570404,103.834211,1.362664,404,HOUGANG AVE 10,4.0,1984.0,Y,N,N,N,N,N,HG,40.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
520404,103.944373,1.357525,404,JURONG WEST ST 42,9.0,1983.0,Y,N,N,Y,N,N,JW,80.0,0.0,0.0,0.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
730404,103.772404,1.430328,404,PANDAN GDNS,15.0,1978.0,Y,N,N,N,N,N,JE,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
760404,103.848507,1.426569,404,SERANGOON AVE 1,11.0,1988.0,Y,N,N,N,N,N,SGN,60.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
791404,103.873756,1.388621,404,SIN MING AVE,4.0,1985.0,Y,N,N,N,N,N,BH,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
792404,103.873534,1.388376,404,TAMPINES ST 41,4.0,1984.0,Y,N,N,N,N,N,TAP,56.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
750405,103.815979,1.4533200000000002,404,WOODLANDS ST 41,12.0,1986.0,Y,N,N,N,N,N,WL,62.0,0.0,0.0,6.0,4.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
560405,103.85367,1.361599,404,YISHUN AVE 6,12.0,1987.0,Y,N,N,N,N,N,YS,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
460405,103.934028,1.328724,404A,FERNVALE LANE,22.0,2002.0,Y,N,N,N,N,N,SK,85.0,0.0,0.0,0.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
650405,103.745479,1.365848,404B,FERNVALE LANE,25.0,2003.0,Y,N,N,N,N,N,SK,148.0,0.0,0.0,0.0,76.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
680405,103.739516,1.38017,405,ADMIRALTY LINK,15.0,1999.0,Y,N,N,Y,N,N,SB,112.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
670405,103.767204,1.381165,405,ANG MO KIO AVE 10,12.0,1978.0,Y,Y,N,N,N,N,AMK,150.0,0.0,0.0,124.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
530405,103.896346,1.3740370000000002,405,BEDOK NTH AVE 3,25.0,1979.0,Y,N,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
640405,103.721731,1.354243,405,BT BATOK WEST AVE 7,16.0,1992.0,Y,N,N,N,N,N,BB,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
600405,103.749716,1.319116,405,CHOA CHU KANG AVE 3,16.0,1991.0,Y,N,N,N,N,N,CCK,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
510405,103.955662,1.37335,405,FAJAR RD,4.0,1988.0,Y,N,N,N,N,N,BP,16.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
550405,103.872851,1.347713,405,HOUGANG AVE 10,13.0,1984.0,Y,N,N,N,N,N,HG,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
570405,103.834788,1.362864,405,JURONG WEST ST 42,11.0,1983.0,Y,Y,N,N,N,N,JW,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
520405,103.944834,1.357817,405,PASIR RIS DR 6,13.0,1989.0,Y,N,N,N,N,N,PRC,108.0,0.0,0.0,0.0,84.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
730405,103.772003,1.429967,405,PANDAN GDNS,25.0,1979.0,Y,N,N,N,N,N,JE,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
760405,103.849275,1.426937,405,SERANGOON AVE 1,11.0,1988.0,Y,N,N,N,N,N,SGN,60.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
791405,103.873905,1.388975,405,SIN MING AVE,25.0,1985.0,Y,N,N,N,N,N,BH,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
792405,103.873675,1.389091,405,WOODLANDS ST 41,12.0,1986.0,Y,N,N,N,N,N,WL,62.0,0.0,0.0,6.0,4.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
793405,103.87344,1.389273,405A,FERNVALE LANE,22.0,2002.0,Y,N,N,N,N,N,SK,84.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
560406,103.854079,1.361917,405A,NORTHSHORE DR,20.0,2020.0,Y,N,N,N,N,N,PG,140.0,0.0,104.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
460406,103.934464,1.328242,405B,FERNVALE LANE,22.0,2002.0,Y,N,N,Y,N,N,SK,84.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
650406,103.745783,1.365128,405B,NORTHSHORE DR,20.0,2020.0,Y,N,N,Y,N,N,PG,140.0,0.0,104.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
680406,103.739969,1.38042,405C,FERNVALE LANE,22.0,2002.0,Y,Y,N,N,N,N,SK,84.0,0.0,0.0,0.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
670406,103.767375,1.381853,406,ANG MO KIO AVE 10,12.0,1978.0,Y,N,N,N,N,N,AMK,220.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,ANG MO KIO
530406,103.89615,1.373607,406,BEDOK NTH AVE 3,25.0,1979.0,Y,N,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
640406,103.722518,1.354292,406,BT BATOK WEST AVE 7,20.0,1992.0,Y,N,N,N,N,N,BB,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
600406,103.749082,1.31882,406,CHOA CHU KANG AVE 3,16.0,1991.0,Y,N,N,N,N,N,CCK,118.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
510406,103.955295,1.373728,406,FAJAR RD,13.0,1988.0,Y,N,N,N,N,N,BP,127.0,0.0,0.0,0.0,70.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
750406,103.817026,1.452949,406,HOUGANG AVE 10,13.0,1984.0,Y,N,N,Y,N,N,HG,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
550406,103.873135,1.347679,406,JURONG WEST ST 42,12.0,1983.0,Y,Y,N,N,N,N,JW,109.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
570406,103.834057,1.36299,406,PANDAN GDNS,15.0,1978.0,Y,N,N,N,N,N,JE,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
520406,103.945824,1.358196,406,PASIR RIS DR 6,13.0,1989.0,Y,N,N,N,N,N,PRC,78.0,0.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
730406,103.772814,1.429529,406,SEMBAWANG DR,14.0,1999.0,Y,Y,N,Y,N,N,SB,117.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
760406,103.849304,1.426175,406,SERANGOON AVE 1,4.0,1988.0,Y,N,N,N,N,N,SGN,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
791406,103.87429,1.38816,406,SIN MING AVE,13.0,1985.0,Y,N,N,Y,N,N,BH,162.0,0.0,0.0,93.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
792406,103.874268,1.388385,406,WOODLANDS ST 41,14.0,1994.0,Y,N,N,Y,N,N,WL,102.0,0.0,0.0,0.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
793406,103.874652,1.388674,406A,FERNVALE RD,16.0,2002.0,Y,N,N,N,N,N,SK,91.0,0.0,0.0,0.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
560407,103.855164,1.361918,406B,FERNVALE RD,21.0,2003.0,Y,N,N,Y,N,N,SK,122.0,0.0,0.0,0.0,42.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
460407,103.933593,1.328491,406B,NORTHSHORE DR,24.0,2020.0,Y,N,N,N,N,N,PG,90.0,0.0,0.0,12.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
650407,103.745629,1.36481,406C,FERNVALE RD,24.0,2003.0,Y,N,N,Y,N,N,SK,156.0,0.0,0.0,0.0,68.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
680407,103.740934,1.380421,406C,NORTHSHORE DR,25.0,2020.0,Y,N,N,N,N,N,PG,128.0,0.0,0.0,40.0,65.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
120407,103.767714,1.308556,,,,,,,,,,,,,,,,,,,,,,,,,
670407,103.768212,1.381441,407,ANG MO KIO AVE 10,2.0,1979.0,Y,Y,N,N,N,N,AMK,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
530407,103.89563,1.3729360000000002,407,BEDOK NTH AVE 3,25.0,1979.0,Y,Y,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
640407,103.721495,1.354861,407,BT BATOK WEST AVE 4,12.0,1985.0,Y,N,N,N,N,N,BB,114.0,0.0,0.0,68.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
600407,103.74874,1.319158,407,CHOA CHU KANG AVE 3,14.0,1990.0,Y,N,N,N,N,N,CCK,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
510407,103.954313,1.373556,407,FAJAR RD,12.0,1988.0,Y,N,N,N,N,N,BP,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
750407,103.816888,1.453507,407,HOUGANG AVE 10,13.0,1984.0,Y,N,N,N,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
550407,103.872912,1.347225,407,JURONG WEST ST 42,13.0,1983.0,Y,N,N,N,N,N,JW,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
570407,103.834211,1.363429,407,PANDAN GDNS,15.0,1978.0,Y,N,N,Y,N,N,JE,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
520407,103.94509,1.358161,407,PASIR RIS DR 6,13.0,1989.0,Y,Y,N,N,N,N,PRC,78.0,0.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
760407,103.848661,1.425908,407,SEMBAWANG DR,14.0,1999.0,Y,N,N,N,N,N,SB,108.0,0.0,0.0,0.0,56.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
791407,103.87545,1.388575,407,SERANGOON AVE 1,13.0,1988.0,Y,N,N,Y,N,N,SGN,84.0,0.0,0.0,0.0,72.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
792407,103.875082,1.389054,407,SIN MING AVE,13.0,1985.0,Y,N,N,N,N,N,BH,144.0,0.0,0.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
560408,103.854745,1.3620290000000002,407,TAMPINES ST 41,12.0,1984.0,Y,N,N,N,N,N,TAP,123.0,0.0,0.0,114.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
460408,103.932728,1.328467,407,YISHUN AVE 6,12.0,1986.0,Y,Y,N,Y,N,N,YS,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
650408,103.745211,1.364834,407A,FERNVALE RD,26.0,2003.0,Y,N,N,N,N,N,SK,173.0,0.0,0.0,0.0,100.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
680408,103.740405,1.379914,407B,FERNVALE RD,26.0,2003.0,Y,N,N,N,N,N,SK,173.0,0.0,0.0,0.0,100.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
670408,103.768416,1.381819,408,ANG MO KIO AVE 10,2.0,1979.0,Y,Y,N,N,N,N,AMK,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
530408,103.895305,1.3733229999999998,408,BEDOK NTH AVE 2,12.0,1979.0,Y,N,N,Y,N,N,BD,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
640408,103.722846,1.354804,408,BT BATOK WEST AVE 4,12.0,1985.0,Y,N,N,N,N,N,BB,114.0,0.0,0.0,68.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
600408,103.74853,1.318247,408,CHOA CHU KANG AVE 3,11.0,1990.0,Y,N,N,N,N,N,CCK,94.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
510408,103.95375,1.373538,408,FAJAR RD,11.0,1988.0,Y,N,N,N,N,N,BP,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
750408,103.817506,1.453419,408,HOUGANG AVE 10,13.0,1984.0,Y,N,N,N,N,N,HG,120.0,0.0,0.0,0.0,24.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
550408,103.873472,1.347338,408,JURONG WEST ST 42,11.0,1983.0,Y,N,N,N,N,N,JW,90.0,0.0,0.0,0.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
570408,103.834911,1.363392,408,PANDAN GDNS,12.0,1978.0,Y,N,N,N,N,N,JE,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
520408,103.945481,1.358786,408,PASIR RIS DR 6,13.0,1989.0,Y,N,N,N,N,N,PRC,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
730408,103.772328,1.42885,408,SEMBAWANG DR,14.0,1999.0,Y,N,N,N,N,N,SB,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
760408,103.84827,1.42626,408,SERANGOON AVE 1,13.0,1988.0,Y,Y,N,N,N,N,SGN,72.0,0.0,0.0,0.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
791408,103.876046,1.388745,408,SIN MING AVE,25.0,1985.0,Y,N,N,N,N,N,BH,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
792408,103.876047,1.389207,408,WOODLANDS ST 41,13.0,1994.0,Y,Y,N,N,N,N,WL,99.0,0.0,0.0,0.0,61.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
793408,103.876308,1.389297,408,YISHUN AVE 6,12.0,1986.0,Y,N,N,Y,N,N,YS,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
460409,103.932953,1.328147,408A,FERNVALE RD,25.0,2004.0,Y,Y,N,N,N,N,SK,131.0,0.0,0.0,0.0,92.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
650409,103.746046,1.3644889999999998,408A,NORTHSHORE DR,20.0,2020.0,Y,N,N,N,N,N,PG,166.0,0.0,130.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
680409,103.741966,1.381178,408B,FERNVALE RD,25.0,2003.0,Y,Y,N,N,N,N,SK,140.0,0.0,0.0,0.0,96.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
120409,103.767706,1.308791,,,,,,,,,,,,,,,,,,,,,,,,,
530409,103.894989,1.373684,408C,FERNVALE RD,25.0,2004.0,Y,N,N,N,N,N,SK,130.0,0.0,0.0,0.0,68.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
640409,103.725486,1.354041,409,BEDOK NTH AVE 2,11.0,1979.0,Y,N,N,Y,N,N,BD,158.0,0.0,0.0,136.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
600409,103.747688,1.31843,409,BT BATOK WEST AVE 4,12.0,1985.0,Y,N,N,N,N,N,BB,114.0,0.0,0.0,68.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
510409,103.954143,1.373083,409,CHOA CHU KANG AVE 3,14.0,1990.0,Y,N,N,N,N,N,CCK,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
670409,103.767827,1.382858,409,HOUGANG AVE 10,13.0,1984.0,Y,N,N,N,N,N,HG,96.0,0.0,0.0,0.0,18.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
750409,103.817746,1.45314,409,JURONG WEST ST 42,13.0,1985.0,Y,N,N,Y,N,N,JW,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
550409,103.874441,1.348199,409,PANDAN GDNS,12.0,1978.0,Y,N,N,N,N,N,JE,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
520409,103.945305,1.3590799999999998,409,PASIR RIS DR 6,11.0,1989.0,Y,N,N,N,N,N,PRC,80.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
730409,103.773122,1.428953,409,SAUJANA RD,12.0,1988.0,Y,N,N,N,N,N,BP,88.0,0.0,0.0,0.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
760409,103.847107,1.426182,409,SERANGOON CTRL,13.0,1988.0,Y,N,N,Y,N,N,SGN,96.0,0.0,0.0,0.0,72.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
791409,103.877328,1.3892870000000002,409,SEMBAWANG DR,14.0,1999.0,Y,N,N,N,N,N,SB,93.0,0.0,0.0,0.0,28.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
792409,103.87706,1.389632,409,TAMPINES ST 41,12.0,1985.0,Y,N,N,N,N,N,TAP,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
462041,103.940741,1.3212540000000002,409,WOODLANDS ST 41,14.0,1994.0,Y,N,N,N,N,N,WL,87.0,0.0,0.0,0.0,37.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
210041,103.850045,1.315676,409,YISHUN RING RD,12.0,1987.0,Y,N,N,N,N,N,YS,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
461041,103.92586,1.32734,409A,FERNVALE RD,25.0,2004.0,Y,N,N,Y,N,N,SK,131.0,0.0,0.0,0.0,92.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
370041,103.886147,1.327181,409B,FERNVALE RD,25.0,2004.0,Y,N,N,Y,N,N,SK,130.0,0.0,0.0,0.0,91.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
270041,103.793406,1.307677,41,BEDOK STH RD,16.0,1977.0,Y,N,N,N,N,N,BD,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
320041,103.856546,1.32703,41,CAMBRIDGE RD,8.0,1981.0,Y,Y,N,N,N,N,KWN,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
160041,103.831464,1.284672,41,CHAI CHEE ST,14.0,1979.0,Y,N,N,Y,N,N,BD,156.0,0.0,0.0,129.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,BEDOK
380041,103.875544,1.317006,41,CIRCUIT RD,18.0,1994.0,Y,N,N,N,N,N,GL,44.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
140041,103.801912,1.298692,41,HOLLAND DR,4.0,1974.0,Y,Y,N,N,N,N,QT,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
141041,103.798687,1.298274,41,JLN BAHAGIA,2.0,1959.0,Y,N,N,N,N,N,KWN,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
600041,103.740844,1.3215290000000002,41,KIM CHENG ST,4.0,1949.0,Y,N,N,N,N,N,BM,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
460410,103.931963,1.327915,41,STIRLING RD,2.0,1963.0,Y,N,N,N,N,N,QT,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
650410,103.745221,1.364439,41,TANGLIN HALT RD,10.0,1962.0,Y,N,N,N,N,N,QT,118.0,0.0,28.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,QUEENSTOWN
120410,103.769518,1.31139,41,TEBAN GDNS RD,12.0,1977.0,Y,N,N,Y,N,N,JE,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
680410,103.741708,1.380815,41,TELOK BLANGAH RISE,14.0,1975.0,Y,N,N,Y,N,N,BM,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,BUKIT MERAH
400410,103.899786,1.318414,410,BEDOK NTH AVE 2,11.0,1979.0,Y,Y,N,Y,N,N,BD,158.0,0.0,0.0,136.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
530410,103.894869,1.374019,410,BT BATOK WEST AVE 4,12.0,1985.0,Y,Y,N,N,N,N,BB,114.0,0.0,0.0,68.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
640410,103.726109,1.353801,410,C'WEALTH AVE WEST,14.0,1977.0,Y,N,N,N,N,N,CL,130.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEMENTI
600410,103.747181,1.3190540000000002,410,CHOA CHU KANG AVE 3,11.0,1990.0,Y,Y,N,N,N,N,CCK,94.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
510410,103.953938,1.372774,410,EUNOS RD 5,4.0,1984.0,Y,Y,N,N,N,N,GL,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
670410,103.767306,1.382385,410,HOUGANG AVE 10,4.0,1984.0,Y,N,N,N,N,N,HG,40.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
